Order_ID,Customer_ID,Customer_Name,Customer_Email,Location,Product_ID,Product_Name,Category,Price,Discount,Payment_Method,Order_Status,Purchase_Date,Shipping_Date,Quantity,Unit_Cost,Total_Sales,Cost_Price,Total_Cost,Profit,Tax,Final_Revenue,Shipping_Cost,Net_Revenue,Customer_Rating,Return_Status,Country,State,City,Emp_ID,Shipping_Delay,Shipping_Date_year,Shipping_order_month,Order_Processing_Time,Customer_Satisfaction,Purchase_Month,Order_Type
ORD453,1393d8c8-600e-4ad2-a7ca-ae83e438d8e8,Frank Quinn,cathy99@gmail.com,Tammyton,PROD453,Shampoo,Beauty,471.46,6.47,Credit Card,Shipped,2025-08-01,2025-01-25,3,440.956538,1322.869614,330.022,990.066,332.803614,66.1434807,1256.726133,23.09,1233.636133,4.2,Not Returned,India,Tamil Nadu,Parkmouth,EMP490,6.0,2025,1,-188,High,2025-08,Expensive
ORD455,65f87fd1-3de3-459e-b4cb-cd92992e3fd9,Carla Cline,markanderson@nguyen-jenkins.info,South Natashafurt,PROD455,Vacuum Cleaner,Home & Kitchen,453.93,0.48,Cash on Delivery,Pending,2025-12-01,2025-01-18,4,451.751136,1807.004544,317.751,1271.004,536.000544,90.3502272,1716.654317,23.09,1693.564317,4.2,Not Returned,Germany,Hamburg,Lake Kennethstad,EMP455,8.0,2025,1,-317,High,2025-12,Expensive
ORD456,188f68e6-eabd-4d70-b646-133cb0caa40a,Cesar Henderson,laura81@yahoo.com,Thompsonfurt,PROD456,Vacuum Cleaner,Home & Kitchen,69.84,26.14,UPI,Delivered,2025-10-01,2025-01-12,2,51.583824,103.167648,48.888,97.776,5.391648,5.1583824,98.0092656,23.09,74.9192656,4.2,Not Returned,India,Maharashtra,Danielburgh,EMP900,5.0,2025,1,-262,High,2025-10,Cheap
ORD458,3df9e544-0a8a-4314-aa85-82fe675eeca4,Joshua Hale,hawkinsanna@gmail.com,Gutierrezshire,PROD458,Shampoo,Beauty,14.95,0.48,Net Banking,Pending,2025-02-01,2025-02-07,3,14.87824,44.63472,10.465,31.395,13.23972,2.231736,42.402984,23.09,19.312984,4.2,Not Returned,France,Provence-Alpes-Côte d'Azur,Byrdbury,EMP900,5.0,2025,2,6,High,2025-02,Cheap
ORD463,bcdc3e40-0422-47f8-b4d7-0bf662fd50fd,Sarah Santiago,nkelley@gmail.com,Jamesborough,PROD463,Tennis Racket,Sports,74.48,25.06,Debit Card,Cancelled,2025-08-01,2025-02-02,4,55.815312,223.261248,52.136,208.544,14.717248,11.1630624,212.0981856,23.09,189.0081856,4.2,Not Returned,Canada,Quebec,Collinsfort,EMP107,0.0,2025,2,-180,High,2025-08,Cheap
ORD464,fcfe17bc-8fd4-492a-a37c-44eb8b680044,Dana Hobbs,jocelyn57@hotmail.com,Port Gregory,PROD464,Smartwatch,Electronics,911.42,2.94,Net Banking,Returned,2025-01-01,2025-02-06,2,884.624252,1769.248504,637.994,1275.988,493.260504,88.4624252,1680.786079,23.09,1657.696079,4.2,Not Returned,Canada,Quebec,Griffinstad,EMP900,1.0,2025,2,36,High,2025-01,Expensive
ORD465,67f971aa-ffe1-4aed-a175-4718d68e0dd3,Timothy Garcia,wongnicole@mills.net,Annmouth,PROD465,Cookware Set,Home & Kitchen,172.08,6.13,Debit Card,Returned,2025-10-01,2025-02-06,4,161.531496,646.125984,120.456,481.824,164.301984,32.3062992,613.8196848,23.09,590.7296848,4.2,Returned,Australia,New South Wales,Davishaven,EMP900,3.0,2025,2,-237,High,2025-10,Cheap
ORD466,64eb445d-911c-4924-b269-0882ccb5ac58,Valerie Jones,vwebb@gmail.com,Yangburgh,PROD466,Self-Help,Books,240.7,30.48,PayPal,Pending,2025-04-01,2025-01-04,1,167.33464,167.33464,168.49,168.49,-1.15536,8.366732,158.967908,23.09,135.877908,4.2,Returned,Australia,Queensland,Osborneborough,EMP650,5.0,2025,1,-87,High,2025-04,Cheap
ORD468,0f8db55e-889d-43d7-b6af-bacb8737c69c,Eugene Cooke,helen89@yahoo.com,East Derrickborough,PROD468,Fiction Novel,Books,977.14,0.22,UPI,Cancelled,2025-02-01,2025-01-22,3,974.990292,2924.970876,683.998,738.052,872.976876,146.2485438,2778.722332,23.09,2755.632332,4.2,Not Returned,USA,Texas,South Erikamouth,EMP900,10.0,2025,1,-10,High,2025-02,Cheap
ORD471,ae1e9970-42f6-4821-87b4-843fb1e38546,Teresa Meyer,xnielsen@moore-gonzales.org,Andersonview,PROD471,Running Shoes,Sports,930.8,47.98,Net Banking,Returned,2025-10-01,2025-01-29,5,484.20216,2421.0108,651.56,3257.8,-836.7892,121.05054,2299.96026,23.09,2276.87026,4.2,Not Returned,Germany,Berlin,Port Cynthia,EMP912,5.0,2025,1,-245,High,2025-10,Expensive
ORD474,c9a32574-716e-48ab-9920-967304b426de,Kelly Craig,rebeccaroberts@sanchez-black.com,Saraview,PROD474,Laptop,Books,909.28,15.3,PayPal,Shipped,2025-05-01,2025-02-01,5,770.16016,3850.8008,636.496,3182.48,668.3208,192.54004,3658.26076,23.09,3635.17076,4.2,Not Returned,Germany,Berlin,Pamelastad,EMP295,6.0,2025,2,-89,High,2025-05,Expensive
ORD476,b5b4077b-b5fd-4abe-afc5-222a18de406f,Cheyenne Patterson,calebharvey@hotmail.com,North Gerald,PROD476,Self-Help,Books,337.61,15.17,Net Banking,Shipped,2025-09-01,2025-01-27,2,286.394563,572.789126,236.327,472.654,100.135126,28.6394563,544.1496697,23.09,521.0596697,4.2,Not Returned,Canada,Quebec,New Michaelhaven,EMP900,5.0,2025,1,-217,High,2025-09,Cheap
ORD478,e5b3d601-72e3-4c57-996c-18c4c4b1c777,Jeffrey Nelson,bennettanita@cook.org,Campbellville,PROD478,Lipstick,Beauty,80.3,1.8,Credit Card,Returned,2025-02-01,2025-01-02,5,78.8546,394.273,56.21,281.05,113.223,19.71365,374.55935,23.09,351.46935,4.2,Not Returned,UK,Scotland,West Brianna,EMP900,5.0,2025,1,-30,High,2025-02,Cheap
ORD479,586fd941-ed46-4c3a-afa1-899dcc3fe70c,Donald Pope,lopezandrew@vargas.com,Andreaville,PROD479,Vacuum Cleaner,Home & Kitchen,538.29,14.51,Cash on Delivery,Pending,2025-03-01,2025-01-22,5,460.184121,2300.920605,376.803,1884.015,416.905605,115.0460303,2185.874575,23.09,2162.784575,4.2,Returned,Canada,Ontario,North Matthew,EMP900,5.0,2025,1,-38,High,2025-03,Expensive
ORD485,1cb280b1-c22c-4f0c-8015-793623c277af,Monica Johns,marc52@hotmail.com,Robertsshire,PROD485,T-Shirt,Clothing,903.77,9.34,PayPal,Delivered,2025-12-01,2025-01-26,2,819.357882,1638.715764,632.639,1265.278,373.437764,81.9357882,1556.779976,23.09,1533.689976,4.2,Not Returned,Germany,Berlin,South Andrewport,EMP900,8.0,2025,1,-309,High,2025-12,Expensive
ORD491,6ea8e284-98ba-4f5e-a7b9-dac0000a642a,Dr. Nathan Carter DDS,xcole@hammond-foley.com,South Alyssa,PROD491,Lipstick,Beauty,864.58,12.47,Debit Card,Pending,2025-05-01,2025-01-31,5,756.766874,3783.83437,605.206,3026.03,757.80437,189.1917185,3594.642652,23.09,3571.552651,4.2,Not Returned,Australia,New South Wales,Thomaston,EMP900,5.0,2025,1,-90,High,2025-05,Expensive
ORD492,e7a49801-defd-4b69-a5b1-a5db103f0fcb,Jonathan Rodriguez,pattonjoan@hotmail.com,West Michael,PROD492,Jacket,Clothing,25.41,49.13,Debit Card,Cancelled,2025-04-01,2025-01-04,2,12.926067,25.852134,17.787,35.574,-9.721866,1.2926067,24.5595273,23.09,1.4695273,4.2,Not Returned,France,Provence-Alpes-Côte d'Azur,Robinsonberg,EMP900,5.0,2025,1,-87,High,2025-04,Cheap
ORD496,475bc1b7-67c3-419a-b6de-e17a46bf7e55,Kayla Lowe,usmith@gmail.com,Lake Brendahaven,PROD496,Self-Help,Books,26.75,22.69,Credit Card,Returned,2025-07-01,2025-01-10,3,20.680425,62.041275,18.725,56.175,5.866275,3.10206375,58.93921125,23.09,35.84921125,4.2,Returned,France,Provence-Alpes-Côte d'Azur,Port Molly,EMP712,3.0,2025,1,-172,High,2025-07,Cheap
ORD497,18d0df16-515a-41a2-9d6d-4095a76e76f9,Laura Wood,erikawheeler@hotmail.com,Briannatown,PROD497,Cookware Set,Home & Kitchen,393.08,17.52,UPI,Shipped,2025-01-01,2025-02-06,2,324.212384,648.424768,275.156,550.312,98.112768,32.4212384,616.0035296,23.09,592.9135296,4.2,Not Returned,UK,Wales,Port Christinahaven,EMP900,5.0,2025,2,36,High,2025-01,Cheap
ORD498,33943cd9-3c09-422e-b8a8-2c2d92773234,Sara Coleman,jennifer70@gmail.com,New Gregoryhaven,PROD498,Shampoo,Beauty,99.29,21.55,UPI,Delivered,2025-04-01,2025-01-14,4,77.893005,311.57202,69.503,278.012,33.56002,15.578601,295.993419,23.09,272.903419,4.2,Not Returned,UK,England,North Jennifermouth,EMP900,5.0,2025,1,-77,High,2025-04,Cheap
ORD499,d2acf453-32c3-496b-bc81-1c7102dd92cc,Anna Buckley,jose12@lynch-taylor.com,Ronaldton,PROD499,Jacket,Clothing,613.72,40.42,Net Banking,Delivered,2025-11-01,2025-01-14,4,365.654376,1462.617504,429.604,1718.416,-255.798496,73.1308752,1389.486629,23.09,1366.396629,4.2,Not Returned,Australia,New South Wales,West Michelleborough,EMP874,8.0,2025,1,-291,High,2025-11,Expensive
ORD501,7069182a-3ef0-47a7-ace5-57f5cc09942d,John Marshall,michaelholmes@howard-king.biz,Vargasborough,PROD501,Headphones,Electronics,948.95,43.81,UPI,Pending,2025-08-01,2025-01-23,5,533.215005,2666.075025,664.265,738.052,-655.249975,133.3037513,2532.771274,23.09,2509.681274,4.2,Not Returned,USA,New York,Calebhaven,EMP846,0.0,2025,1,-190,High,2025-08,Cheap
ORD502,8197c767-9026-465b-8d28-22341310b929,Cindy Roberts,dorisolson@welch.com,South Michaelborough,PROD502,Laptop,Beauty,633.37,28.06,Net Banking,Returned,2025-10-01,2025-01-19,3,455.646378,1366.939134,443.359,1330.077,36.862134,68.3469567,1298.592177,23.09,1275.502177,4.2,Returned,Germany,Bavaria,Randolphhaven,EMP817,1.0,2025,1,-255,High,2025-10,Expensive
ORD505,aa83c344-8466-4855-8a16-69c5a8c68382,Joshua Moore,frankjohnson@gmail.com,Dianefurt,PROD505,Running Shoes,Sports,996.75,46.33,Debit Card,Returned,2025-09-01,2025-02-06,4,534.955725,2139.8229,697.725,2790.9,-651.0771,106.991145,2032.831755,23.09,2009.741755,4.2,Not Returned,Germany,Bavaria,Jessicaberg,EMP467,5.0,2025,2,-207,High,2025-09,Expensive
ORD509,c4ae92bb-ea0c-4055-8588-82733a8b673e,Jack Cox,rstrickland@deleon-green.com,Johnmouth,PROD509,Football,Sports,489.41,21.69,Cash on Delivery,Returned,2025-06-01,2025-01-10,1,383.256971,383.256971,342.587,342.587,40.669971,19.16284855,364.0941225,23.09,341.0041225,4.2,Not Returned,Australia,New South Wales,North Victor,EMP236,5.0,2025,1,-142,High,2025-06,Cheap
ORD515,401e94d8-4abb-4ffb-af6a-9744daca6418,Hannah Wall,brandon16@gmail.com,Karaport,PROD515,Cookware Set,Home & Kitchen,10.72,46.58,PayPal,Pending,2025-09-01,2025-01-24,4,5.726624,22.906496,7.504,30.016,-7.109504,1.1453248,21.7611712,23.09,-1.3288288,4.2,Not Returned,Australia,Queensland,Brucehaven,EMP744,4.0,2025,1,-220,High,2025-09,Cheap
ORD527,95d25582-4cdf-44d5-a8e5-04bea107d2cf,Hector Hopkins,karendoyle@hoffman.org,Nancytown,PROD527,Laptop,Electronics,647.72,25.56,PayPal,Pending,2025-02-01,2025-01-30,5,482.162768,2410.81384,453.404,2267.02,143.79384,120.540692,2290.273148,23.09,2267.183148,4.2,Not Returned,Australia,Victoria,West Alexis,EMP900,4.0,2025,1,-2,High,2025-02,Expensive
ORD529,334df526-e408-4833-b065-ec93e4b47cf0,Jonathan Hernandez,jonesdennis@yahoo.com,Khanmouth,PROD529,Air Purifier,Home & Kitchen,605.39,23.6,Credit Card,Pending,2025-08-01,2025-01-26,2,462.51796,925.03592,423.773,847.546,77.48992,46.251796,878.784124,23.09,855.694124,4.2,Not Returned,Germany,Bavaria,Chloemouth,EMP946,5.0,2025,1,-187,High,2025-08,Cheap
ORD536,86692b5f-4682-409c-ae61-5e705caa4be5,Patty Gallagher,kaylali@fernandez.com,East Charles,PROD536,Tennis Racket,Sports,501.2,25.72,Debit Card,Pending,2025-06-01,2025-01-22,1,372.29136,372.29136,350.84,350.84,21.45136,18.614568,353.676792,23.09,330.586792,4.2,Not Returned,UK,Scotland,Port Brendafort,EMP192,6.0,2025,1,-130,High,2025-06,Cheap
ORD537,d91cc6ed-cd76-4391-8f58-bef90b6e071d,Christopher Bennett,xbeltran@garrison.com,Lake Danielchester,PROD537,Smartphone,Electronics,877.93,14.37,Cash on Delivery,Delivered,2025-12-01,2025-01-12,5,751.771459,3758.857295,614.551,3072.755,686.102295,187.9428648,3570.91443,23.09,3547.82443,4.2,Not Returned,Germany,Bavaria,Chambersberg,EMP641,6.0,2025,1,-323,High,2025-12,Expensive
ORD539,81b00333-e79e-4d33-946f-7d6a85b16582,Mrs. Pamela Moore,xdaniel@ryan.net,South Brandon,PROD539,Football,Sports,920.24,46.74,Net Banking,Pending,2025-05-01,2025-01-24,3,490.119824,1470.359472,644.168,1932.504,-462.144528,73.5179736,1396.841498,23.09,1373.751498,4.2,Not Returned,Australia,Victoria,New Mariamouth,EMP900,5.0,2025,1,-97,High,2025-05,Expensive
ORD540,1a46dd72-f18b-4a4c-97da-d21cefd67dc6,Amy Freeman,adam08@pollard.com,North Brenda,PROD540,Tennis Racket,Sports,531.78,19.63,Cash on Delivery,Pending,2025-10-01,2025-01-16,3,427.391586,1282.174758,372.246,1116.738,165.436758,64.1087379,1218.06602,23.09,1194.97602,4.2,Not Returned,Germany,Berlin,West Robert,EMP900,1.0,2025,1,-258,High,2025-10,Expensive
ORD544,b1ea5b80-718f-4216-bca7-bffd3d7b3fe7,Alyssa Garner,dwhite@gmail.com,East Christina,PROD544,Biography,Books,403.29,12.3,PayPal,Returned,2025-09-01,2025-01-30,3,353.68533,1061.05599,282.303,846.909,214.14699,53.0527995,1008.003191,23.09,984.9131905,4.2,Not Returned,UK,Wales,Lunatown,EMP411,8.0,2025,1,-214,High,2025-09,Cheap
ORD545,79ee856a-c41f-43bc-a309-d0c298d9a928,Nicole Johnson,philliphancock@yahoo.com,East Shawnhaven,PROD545,Jeans,Clothing,779.26,34.86,Net Banking,Returned,2025-08-01,2025-01-15,3,507.609964,1522.829892,545.482,1636.446,-113.616108,76.1414946,1446.688397,23.09,1423.598397,4.2,Not Returned,Australia,Victoria,Michellestad,EMP900,5.0,2025,1,-198,High,2025-08,Expensive
ORD546,a6525536-dee7-4c80-9749-45608516c7f3,Kenneth Harvey,veronica85@rollins.com,Ashleystad,PROD546,Fiction Novel,Books,269.84,27.01,PayPal,Delivered,2025-02-01,2025-02-05,4,196.956216,787.824864,188.888,755.552,32.272864,39.3912432,748.4336208,23.09,725.3436208,4.2,Not Returned,UK,Wales,Laurahaven,EMP450,5.0,2025,2,4,High,2025-02,Cheap
ORD550,8fba6b99-8aca-4f67-b3e3-d6eee1619580,Matthew Campbell,iyoung@hotmail.com,Williamshaven,PROD550,Tennis Racket,Sports,80.97,25.89,Cash on Delivery,Returned,2025-12-01,2025-01-23,2,60.006867,120.013734,56.679,113.358,6.655734,6.0006867,114.0130473,23.09,90.9230473,4.2,Not Returned,Germany,Bavaria,Lake Rhonda,EMP410,5.0,2025,1,-312,High,2025-12,Cheap
ORD554,02a6e790-8c78-46c4-aaf1-3009043f297b,Shawn Barnes DVM,calhounanna@greene.net,Wilkersonville,PROD554,Fiction Novel,Books,805.74,42.09,UPI,Pending,2025-08-01,2025-01-21,1,466.604034,466.604034,564.018,564.018,-97.413966,23.3302017,443.2738323,23.09,420.1838323,4.2,Not Returned,France,Normandy,North Jason,EMP357,7.0,2025,1,-192,High,2025-08,Cheap
ORD555,731c5cea-f6d7-48a1-bdc5-bcb466e92e15,Kelly Small,csmith@yahoo.com,Jonathanmouth,PROD555,Running Shoes,Sports,197.25,34.58,PayPal,Shipped,2025-04-01,2025-01-12,3,129.04095,387.12285,138.075,414.225,-27.10215,19.3561425,367.7667075,23.09,344.6767075,4.2,Not Returned,Australia,New South Wales,Port Theresa,EMP168,1.0,2025,1,-79,High,2025-04,Cheap
ORD556,7c721be0-873f-4493-a562-2f39325db527,Nicholas Mclean,nathan47@gmail.com,North Alexandra,PROD556,Jeans,Clothing,281.43,48.67,PayPal,Pending,2025-09-01,2025-01-17,4,144.458019,577.832076,197.001,788.004,-210.171924,28.8916038,548.9404722,23.09,525.8504722,4.2,Not Returned,UK,Scotland,Petersenfurt,EMP900,5.0,2025,1,-227,High,2025-09,Cheap
ORD560,2023713e-0db0-4821-892c-5212713af6ef,Kathy Walker,rcruz@davis.com,Port Jamesmouth,PROD560,Self-Help,Books,862.28,41.13,UPI,Cancelled,2025-04-01,2025-01-10,2,507.624236,1015.248472,603.596,1207.192,-191.943528,50.7624236,964.4860484,23.09,941.3960484,4.2,Not Returned,UK,Wales,East Tina,EMP333,3.0,2025,1,-81,High,2025-04,Expensive
ORD561,0a69d010-bad2-403d-a28f-271d9e5d0698,Michael Chandler,kenneth99@yahoo.com,West Matthew,PROD561,Headphones,Electronics,98.03,5.35,Debit Card,Delivered,2025-12-01,2025-01-21,5,92.785395,463.926975,68.621,343.105,120.821975,23.19634875,440.7306263,23.09,417.6406263,4.2,Not Returned,UK,Wales,New Lisa,EMP343,9.0,2025,1,-314,High,2025-12,Cheap
ORD563,bb667ea0-9a56-4866-9f96-609348de0b4b,Sara Forbes,meganodom@gmail.com,Burgessview,PROD563,Shampoo,Beauty,525.4,14.01,Cash on Delivery,Shipped,2025-02-01,2025-01-26,1,451.79146,451.79146,367.78,367.78,84.01146,22.589573,429.201887,23.09,406.111887,4.2,Not Returned,USA,New York,Port Chad,EMP900,2.0,2025,1,-6,High,2025-02,Cheap
ORD565,e4c7f620-483a-4fb9-9002-80e4b6212083,Mary Jones,mary90@kirby-bright.net,North Bethany,PROD565,Cookware Set,Home & Kitchen,291.56,47.82,Cash on Delivery,Cancelled,2025-06-01,2025-02-02,1,152.136008,152.136008,204.092,204.092,-51.955992,7.6068004,144.5292076,23.09,121.4392076,4.2,Not Returned,France,Provence-Alpes-Côte d'Azur,Port Amandamouth,EMP604,7.0,2025,2,-119,High,2025-06,Cheap
ORD572,2d271637-7e10-4fae-8ad8-49515f2e53c2,Katherine Crosby,noahmooney@torres.com,South Julie,PROD572,Laptop,Sports,324.15,13.69,Net Banking,Shipped,2025-11-01,2025-02-01,4,279.773865,1119.09546,226.905,907.62,211.47546,55.954773,1063.140687,23.09,1040.050687,4.2,Not Returned,USA,New York,Randallbury,EMP900,5.0,2025,2,-273,High,2025-11,Cheap
ORD573,42cacb70-7894-4fb0-87bd-79481fe5ea1e,Toni Miller,laura81@yahoo.com,Lake Jamesburgh,PROD573,Lipstick,Beauty,457.59,47.61,PayPal,Cancelled,2025-07-01,2025-01-19,3,239.731401,719.194203,320.313,960.939,-241.744797,35.95971015,683.2344928,23.09,660.1444928,4.2,Not Returned,Germany,Hamburg,Ashleymouth,EMP900,8.0,2025,1,-163,High,2025-07,Cheap
ORD577,cafb0f90-9ca7-40c8-9855-d21c72ea5f4f,Jose Flynn,mcneilkellie@hotmail.com,Port Destiny,PROD577,Jacket,Clothing,952.88,17.64,Debit Card,Cancelled,2025-06-01,2025-01-19,4,784.791968,3139.167872,667.016,2668.064,471.103872,156.9583936,2982.209478,23.09,2959.119478,4.2,Not Returned,India,Tamil Nadu,Josephview,EMP900,5.0,2025,1,-133,High,2025-06,Expensive
ORD578,bc044bd9-27de-4ec9-86da-bf8d11fb04a1,Deborah Hart,jeremy73@yahoo.com,West Brettbury,PROD578,Blender,Home & Kitchen,54.45,0.4,UPI,Pending,2025-11-01,2025-01-25,1,54.2322,54.2322,38.115,38.115,16.1172,2.71161,51.52059,23.09,28.43059,4.2,Not Returned,Germany,Berlin,Gomezbury,EMP696,10.0,2025,1,-280,High,2025-11,Cheap
ORD581,d3494b0b-34f6-477b-a44d-b11226b0e790,Kimberly Sweeney,goodmanlarry@hotmail.com,Lake Justin,PROD581,Dress,Clothing,47.14,9.37,UPI,Shipped,2025-12-01,2025-01-17,2,42.722982,85.445964,32.998,65.996,19.449964,4.2722982,81.1736658,23.09,58.0836658,4.2,Not Returned,France,Normandy,Davisview,EMP962,2.0,2025,1,-318,High,2025-12,Cheap
ORD582,f506ac5f-95e7-4811-b60d-fcd83d324e5a,Christopher Hayes,gho@yahoo.com,Port Susan,PROD582,Shampoo,Beauty,882.22,7.52,UPI,Cancelled,2025-12-01,2025-01-29,1,815.877056,815.877056,617.554,617.554,198.323056,40.7938528,775.0832032,23.09,751.9932032,4.2,Not Returned,India,Tamil Nadu,West Meghan,EMP375,5.0,2025,1,-306,High,2025-12,Cheap
ORD583,17674ae2-1cb5-4163-b0f5-9c81a43d9654,William Sanchez,laura81@yahoo.com,New Joshua,PROD583,Dress,Clothing,702.55,8.55,PayPal,Shipped,2025-01-01,2025-02-06,2,642.481975,1284.96395,491.785,983.57,301.39395,64.2481975,1220.715752,23.09,1197.625752,4.2,Not Returned,Australia,Victoria,North Davidberg,EMP823,5.0,2025,2,36,High,2025-01,Expensive
ORD584,8e43cd3b-3f65-4c1b-ab67-92fde7cd465c,Joseph Fernandez,parkerrobin@davis.org,Mistyberg,PROD584,Blender,Home & Kitchen,38.83,46.9,Credit Card,Returned,2025-11-01,2025-01-20,4,20.61873,82.47492,27.181,108.724,-26.24908,4.123746,78.351174,23.09,55.261174,4.2,Returned,Australia,Victoria,Port Monicatown,EMP529,5.0,2025,1,-285,High,2025-11,Cheap
ORD585,ccd03770-0af3-4aac-919a-e95ba07786ae,Nicole Bell,laura81@yahoo.com,East Shelleyhaven,PROD585,Air Purifier,Home & Kitchen,734.74,48.18,UPI,Pending,2025-02-01,2025-01-11,3,380.742268,1142.226804,514.318,1542.954,-400.727196,57.1113402,1085.115464,23.09,1062.025464,4.2,Returned,UK,Scotland,East Cathy,EMP694,5.0,2025,1,-21,High,2025-02,Expensive
ORD593,1e58bbad-e8fd-4c03-8d87-443901712d92,Sheila Sanders,barrerawilliam@hotmail.com,West Laura,PROD593,Laptop,Electronics,980.1,32.05,UPI,Delivered,2025-04-01,2025-02-04,2,665.97795,1331.9559,686.07,1372.14,-40.1841,66.597795,1265.358105,23.09,1242.268105,4.2,Not Returned,Australia,New South Wales,East Kaitlinfort,EMP900,8.0,2025,2,-56,High,2025-04,Expensive
ORD594,7dcfa3f0-501c-4df7-92af-0c8b4aac5533,Amanda Miller,aprilhernandez@yahoo.com,Adamport,PROD594,Football,Sports,984.98,15.84,Debit Card,Delivered,2025-10-01,2025-01-10,4,828.959168,3315.836672,689.486,2757.944,557.892672,165.7918336,3150.044838,23.09,3126.954838,4.2,Not Returned,USA,California,Jenniferland,EMP832,4.0,2025,1,-264,High,2025-10,Expensive
ORD597,18c7f9e1-51fa-46b8-99ae-4d180eb8648e,Daniel Rodriguez,alec25@hotmail.com,South James,PROD597,Lipstick,Beauty,622.84,44.16,Debit Card,Delivered,2025-01-01,2025-01-04,1,347.793856,347.793856,435.988,435.988,-88.194144,17.3896928,330.4041632,23.09,307.3141632,4.2,Not Returned,Australia,New South Wales,East Patrick,EMP900,3.0,2025,1,3,High,2025-01,Cheap
ORD600,11c3cff7-3823-4f3b-85a8-0ad797250ff8,Mr. Jose Cook,henrycardenas@walton-hughes.com,Andrewmouth,PROD600,T-Shirt,Clothing,687.25,37.83,Debit Card,Pending,2025-10-01,2025-02-01,1,427.263325,427.263325,481.075,481.075,-53.811675,21.36316625,405.9001588,23.09,382.8101588,4.2,Not Returned,Australia,Queensland,Danastad,EMP900,1.0,2025,2,-242,High,2025-10,Cheap
ORD604,e8950021-cfaa-4a03-934b-bc67ae08fe2e,Jessica Garcia,rebeccabrown@reed-willis.com,Dylantown,PROD604,Self-Help,Books,742.16,17.23,Net Banking,Delivered,2025-08-01,2025-01-31,1,614.285832,614.285832,519.512,519.512,94.773832,30.7142916,583.5715404,23.09,560.4815404,4.2,Not Returned,Germany,Hamburg,Susanview,EMP187,0.0,2025,1,-182,High,2025-08,Cheap
ORD606,55e4cf7c-f2db-4d3b-98b3-38d7058bcfc7,Susan Maxwell,jaimeduke@underwood.com,Anthonymouth,PROD606,Dress,Clothing,872.5,21.24,Net Banking,Shipped,2025-01-01,2025-01-18,3,687.181,2061.543,610.75,1832.25,229.293,103.07715,1958.46585,23.09,1935.37585,4.2,Returned,India,Tamil Nadu,West Matthewfort,EMP900,5.0,2025,1,17,High,2025-01,Expensive
ORD609,66b57af3-00b4-4e76-b073-d2b63625dec7,Nicole Martinez,angelaramsey@gmail.com,South Charles,PROD609,Shampoo,Beauty,150.35,39.68,UPI,Shipped,2025-09-01,2025-01-26,4,90.69112,362.76448,105.245,420.98,-58.21552,18.138224,344.626256,23.09,321.536256,4.2,Not Returned,UK,Scotland,Christinatown,EMP369,5.0,2025,1,-218,High,2025-09,Cheap
ORD610,d7bac31c-bfca-474f-a8c2-f60fb16fdd30,Sean Dixon,zelliott@burke-sanders.org,South James,PROD610,Lipstick,Beauty,625.01,27.22,Cash on Delivery,Cancelled,2025-04-01,2025-01-26,1,454.882278,454.882278,437.507,437.507,17.375278,22.7441139,432.1381641,23.09,409.0481641,4.2,Not Returned,France,Provence-Alpes-Côte d'Azur,Jamesborough,EMP597,2.0,2025,1,-65,High,2025-04,Cheap
ORD612,38cc357d-3970-41c2-8e4a-89659fcc3d0b,Kari Jackson,matthew54@long-chavez.com,Jeremyhaven,PROD612,Face Cream,Beauty,405.62,28.69,UPI,Shipped,2025-04-01,2025-01-15,4,289.247622,1156.990488,283.934,1135.736,21.254488,57.8495244,1099.140964,23.09,1076.050964,4.2,Not Returned,India,Karnataka,West Devin,EMP322,5.0,2025,1,-76,High,2025-04,Expensive
ORD615,a8b4167e-956f-4951-afca-3598cef7ce47,Joy Perry,laura81@yahoo.com,North Travisberg,PROD615,Football,Sports,864.05,9.29,Debit Card,Delivered,2025-02-01,2025-01-31,1,783.779755,783.779755,604.835,604.835,178.944755,39.18898775,744.5907673,23.09,721.5007673,4.2,Not Returned,Australia,New South Wales,Sandraland,EMP681,5.0,2025,1,-1,High,2025-02,Cheap
ORD616,6d8d9313-6ca8-485f-827b-a7bebd00bdb2,David Jones,kflores@hotmail.com,Rodriguezside,PROD616,Running Shoes,Sports,31.43,45.32,Net Banking,Returned,2025-04-01,2025-01-07,1,17.185924,17.185924,22.001,22.001,-4.815076,0.8592962,16.3266278,23.09,-6.7633722,4.2,Not Returned,Canada,Ontario,West Kayla,EMP900,5.0,2025,1,-84,High,2025-04,Cheap
ORD620,bd055fd6-1730-4e5c-89ff-9cb3b673babe,Ivan Malone,michaelchristopher@dawson-mack.biz,New Michael,PROD620,Jacket,Clothing,446.07,48.04,Debit Card,Cancelled,2025-11-01,2025-01-16,2,231.777972,463.555944,312.249,624.498,-160.942056,23.1777972,440.3781468,23.09,417.2881468,4.2,Not Returned,Australia,Victoria,South Michaelland,EMP900,5.0,2025,1,-289,High,2025-11,Cheap
